feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,defective
51.27814924411158,22.50917422426502,23.523845604583215,31.705037937779977,53.24074444037917,15.310886761073661,76.11688321192223,38.49300182630118,49.351695672942824,60.6775943330467,68.8279144774957,66.3918978637911,86.13260095474608,85.0056068606002,86.31141151536184,93.82879041094387,96.50020934579184,104.11466408192503,95.48106069587891,128.56047827989642,138.77728418604954,107.7275128692404,114.09248111785978,147.3310348630218,160.9820224563248,161.91901107584167,156.43228036171828,141.49392676587615,106.70315342062378,159.3147431459482,0
48.16486102697898,14.585399316287756,32.98476609976419,21.7182752791729,59.7661545372742,14.708564847221167,54.65187343604824,29.047019214445793,48.34774933728134,56.30301369343401,70.93403712187504,71.59253080853925,78.98933285969093,89.82115546801161,108.76027869245846,104.49621846200547,107.16805082407718,104.79918327562281,116.8590124763308,111.10100364488746,108.08442741968139,110.82306448041719,121.57539439412466,101.29281227959281,135.55162869338153,143.96859874310144,156.16463339449493,153.93960708493577,192.41086436041195,124.86701802800127,0
52.57488416353106,21.064690239759628,28.635457107747207,24.784107378672566,61.07744165779136,16.390004623506236,66.18539064408385,34.93740239269618,45.00176801223559,59.665207234930584,55.18585476422838,77.49369974780143,97.48542619725649,91.35403876068268,77.43508035374413,89.67687167568396,95.136556581017,116.62107368361796,129.97923719784438,116.93484655556584,121.4014231429998,127.43480657603136,161.55065069919223,132.81083354868048,140.57965756766885,130.61422011630341,180.98626441484538,177.90307512255592,189.08062706212854,148.44394484215076,1
57.06687409324002,17.739025464833073,33.630860675230494,24.58225856901784,54.04955695312475,16.100914492548174,72.03262656854375,37.43497856953265,40.93768993834923,56.14054452359608,63.88915884695079,70.39145644697687,83.86163035269323,81.73991269626256,91.71306436000447,95.39734965189402,70.41339507583768,126.36662857260808,105.97591571440566,122.62668265772916,122.35371235190473,116.18064992253012,147.37581338463986,162.1788860364448,160.0941381939268,143.97200293034913,154.64229515191812,164.1013383914148,146.87397701987197,172.05548014832326,0
48.33651823000464,19.220365298591346,36.15805100918938,30.46577555250421,58.486965434123604,14.448228615165242,74.7814608925616,21.47350581311302,46.85550792368287,57.09761447720335,63.48813654999915,71.01648130365791,75.01499808098991,79.66249348188121,81.30793256672325,86.64852619587873,85.63048264039887,85.01786939097266,105.81191277034421,129.19854348495798,98.48351392781706,155.13389539676996,140.52474322123035,133.81070920716468,147.30939562878336,136.82271524121663,126.61585223487239,137.45527975495804,138.07332785565814,121.1400787601697,0
49.38796002940645,14.439810498826798,28.92944573721451,23.534452704796433,55.599344118954306,16.04516141814062,69.19314195720027,37.330344827493576,46.034764646015596,58.643896219622995,69.76420000571778,66.12703432356085,89.9528730006547,61.178687141578905,90.34199371868615,88.43318286218134,113.41315497856166,101.45190152406771,110.64499953058282,108.97113319951829,124.25195728938502,110.3573600584915,163.5516224775645,179.43416291658397,150.11638286227824,139.3359072338894,148.46476234213213,153.46074432796877,171.8187489876993,165.7071983620595,0
58.83482960763143,18.228177381619314,24.101571990354003,27.360949554385623,59.93339250687509,12.192962303891143,75.01598764852875,37.11658734488162,47.915841309695196,57.19544273690621,65.50254013499675,85.33721314845862,78.89234409538406,69.54052393060296,106.8318944297779,99.13245412775449,101.5878612771824,101.86861085012757,111.59174362466563,110.98327664778583,109.16284592999645,138.00975150817752,133.85050169001988,145.57333986289197,131.5398398368802,161.99655488621818,162.7195952324351,111.32003894677634,152.65678454128457,154.90492624545612,0
49.36521888372797,20.313215149158232,33.29516427354601,26.66807835198356,62.70419027616633,16.33191769961829,74.74350370616833,45.49146189742602,44.03724308734848,55.146837745451066,61.82972560202648,80.20941445252788,85.10689199964301,81.84242159685115,81.69516645826597,88.8384764983438,88.14128045810077,103.01132081203149,105.42861234932906,99.16006933966334,119.98540927935899,127.16260444632736,156.19741416186812,148.58743217186552,137.07679497711095,162.02272829999865,158.24678877313994,146.1961384046178,170.54541826656268,150.43966602064464,0
47.85967030359231,21.09433031319928,26.406820844460604,23.855788471378222,62.49255936388779,12.533626209532397,76.75565821133803,32.32527880798076,45.7741866695134,54.515987948890135,58.243979282209445,82.88481255924306,79.50585324642535,97.71716360978947,86.7401033394749,106.11872007928567,106.18993629982445,104.65160034227041,105.25966243507166,122.43008106555828,105.86984253380218,106.92518370014417,141.16758355066128,133.4835022648794,116.1466501073156,182.754412741061,138.90697315501103,166.20352470427684,149.48473209773778,175.39699158599345,0
56.486095885940884,16.53938023078708,28.83657807147883,28.74329987439395,66.85819696069588,13.818036235610085,67.63515759971638,29.412543475627114,45.800913951044244,59.569956158326086,64.85744549181167,86.36050297279658,73.94120718318823,79.62747574211181,81.50372740517271,83.90552449441334,105.48662562460407,93.05792677740291,124.18443707729024,110.626659925713,115.37765494985442,113.72344196412098,100.86786539757502,168.68807280963696,150.05081674205888,140.00763729252105,180.23239474140635,178.5166168281452,114.38256270162643,160.56488562862253,0
56.33299181205282,17.28168891606422,32.950491090075154,25.23654175783387,61.254584877004355,14.291100320803027,64.50687959793586,34.50402841548894,41.25528600727322,49.809808146579634,73.40539869877931,73.08324613416504,71.3338852836571,71.99250360483171,91.62944426133468,87.47627275590459,114.38163214379342,89.22750122871005,88.01849769795069,147.92381476844935,94.55421688214236,120.93808196587638,133.21951417838093,135.8182186364442,130.19207145955832,131.61617412050384,144.04562548058576,184.46889374400052,166.94731419841446,170.20682283654307,0
54.01665794137131,16.596896665307735,37.10176273579215,24.85529589883794,62.84836580322929,11.007336782348434,71.8326223842578,36.20977513023609,44.43912083520049,64.10452415386156,69.75779951654096,79.49171633674564,71.46289881307918,73.37574239995573,78.841417287117,91.80562368534736,106.55624922201949,103.8838526829418,89.58625787322238,122.23363041618128,107.60784413604509,126.56209121472989,137.21251109736824,118.81365195075693,163.40619044374824,115.14307087626648,136.23664215357252,152.92650823551287,151.42536774532337,176.5091124637574,0
51.36583536583715,16.893425748398492,36.787438186318525,26.772466467812492,71.67286702984137,15.22702837374585,68.38051708215711,35.3796399196522,44.484251736725845,55.13703396022104,63.9234518438767,66.9047668972872,87.75319846573503,65.64942115596043,85.88222092996001,93.47230142044234,100.81975194827692,136.5868355738985,90.79069246773807,104.10354014472196,126.08347803235434,154.8711876892753,122.08131233549607,151.06386334153848,140.77909636936596,137.8712177376626,178.11076880406563,150.14682258179297,195.51499913097214,173.85894186075188,0
39.21553766808438,21.356939842752354,29.412022693439503,24.303199078740235,55.61173447979259,14.798801487894293,73.30735178524314,44.8368453451156,44.79598414815376,54.118347952279294,59.96457410525574,83.95535652355635,65.03560966730417,86.30516216693155,86.86260753833336,85.32611945780218,120.5069712767891,101.18851006809894,113.76602114441133,122.19186102052285,119.76637382544273,133.78101979461826,116.69737284465273,131.9598759097211,152.21474505882927,142.21404007788638,147.19726927779305,159.21351270535052,142.49057024086702,144.11466395833793,0
50.322280141137,18.635899012328732,29.199900485292652,23.204088818031348,59.51125981948566,14.789229506225752,71.64321874280651,28.34547942349856,40.713992710537035,56.28532296581885,69.30299535781003,76.93766603319594,86.07875973946055,98.02662357936748,87.98851699834732,80.04561404201898,100.05527926983928,72.09306659410555,104.6666758405967,118.51999745657712,104.89973765056011,116.2669509823782,150.14812950629573,142.9745192320492,141.64585984833718,125.38340447575854,143.07154308448995,193.67391801414982,189.1590539739724,160.81436759508685,0
39.474661885487244,19.873942247524756,30.183718112967878,22.526690093861994,61.26676605997512,12.449032225907166,78.83150908731669,34.38865171094414,40.46469432356294,55.34055232275232,58.964031411485934,65.5938261410945,77.93432467408674,90.322259098134,86.95073850560784,88.8153977423102,106.80144046416605,93.66635693823942,107.77224464948837,111.42492457842627,115.56550105551183,123.88600428867082,105.00237549780088,129.55036781722174,137.23156809418998,132.76614699268032,170.824496928884,157.22846360727036,187.28998662075116,179.38445098264162,0
50.04686896852371,14.305661540504378,31.364325605780895,24.159614597814,60.067023738151505,17.87012514741785,76.69458722619513,36.25074120788474,46.724296993336615,49.062434504804976,63.054517295306624,75.78076548603842,99.13902522478237,90.68047780262447,116.92686649127184,95.4913194849307,108.82432693030927,117.44681570728244,128.5296819640399,106.90014120383462,107.88010580806076,133.6301474426038,131.84670328632583,136.01560499459916,135.24728866197913,171.73712568693796,174.01499954663484,133.62223386016834,170.14145999324697,192.5408341974226,0
53.338176475027765,21.016963920166887,32.4296708001792,28.247873830786045,60.162296155969614,16.887997143576868,76.62259322726862,24.745944538287723,51.33018047513565,46.2302237462195,64.45768315489636,77.41030215377539,87.88960184187751,89.34949330553344,98.50314918977915,82.17152518055656,99.86786848180651,102.9973059348367,85.63874374487986,131.782547930497,137.03532268719616,120.47322722887502,114.62292834533801,144.0602621943543,151.4506968428007,155.21978902468703,105.49473780667509,158.18548575455142,185.3940918807585,161.96948556130187,0
45.13527515947588,23.938655590592038,26.037672678319208,23.510184208220878,62.83357082357758,18.18423543955715,74.32127078973537,31.194405911575515,49.52698592304205,56.735832844890574,63.74102627094504,64.7422222041834,76.01154661928418,88.98401745122125,81.50750050270304,97.27009076022743,90.79051045055614,96.47727804247883,127.4797780394329,142.17965201198055,137.51380159325143,112.43680997004228,137.01587308415813,146.9614244626449,141.16793748486228,144.131955459659,125.0137945000412,177.16999530175036,134.25787346765335,155.0763769747021,0
43.43281198892412,18.92451417076778,29.095359707951896,26.364523893921625,61.94099483625109,16.882653343871077,65.99959170687193,37.508728645368755,46.43074870754139,60.22257141577735,69.08159656016127,64.68495437337725,91.07106257171992,89.76292071870895,75.91724345207965,81.28833188037696,115.16640980767775,111.11472324614195,127.98061905453397,123.53444981014013,121.43009707203673,124.70985955226843,121.1892978015553,136.0672751499636,169.56557581915362,128.0298216892344,180.1384098255116,199.93357070731383,155.38808659066854,177.49422547797076,0
56.88103792323301,24.446842298016577,27.90345511300129,27.546826573491373,59.423141977550216,16.50274485322228,79.1606755725252,42.591904880573935,39.97203797296928,55.75456096673005,66.7852851567417,85.91580860519966,85.85018578057328,88.27105159413554,96.17425675856805,85.87257522203677,100.73438611423049,90.73618864374822,103.95422550030261,126.9133257773017,101.04981212499453,103.85071539024193,129.48510977019117,170.41044161640542,143.07234873732972,139.4159448075241,155.74148256101273,152.53594297946793,99.80825640667274,160.84532009384046,0
49.57680598703348,18.25241433062205,30.4308421840535,27.0272483447131,62.16039762956436,11.687675043801814,76.49800153556022,28.52237757696767,46.05671795936924,56.61853970214625,63.541436417251624,81.98808817424103,90.67974728370396,93.56749518534652,77.85377265381811,98.0360406388113,102.41362520240503,99.60056362893796,105.27574814070049,129.99963369085884,136.31225721108223,137.16149445203837,115.30423489302324,143.1925771706164,174.31907402631487,171.44897686461252,162.74503589141602,158.19106169838741,192.84861034410355,116.6841179698927,0
51.531280859789334,21.730071923053735,29.75036948270326,25.63743187130895,63.517737681344904,14.377400698761571,73.23208794094805,36.58944087574084,44.35331416753975,59.99907560282881,75.71137132792683,74.76146036900599,75.34641222684958,89.95042766132718,85.50993397818958,95.71244768612814,83.08315458680755,116.20216392587815,116.67062841617027,132.23028115159684,73.57158296883692,156.71701526431676,124.49508128991819,102.34538411050957,151.76056101112866,161.23111548244265,135.1789260511198,149.01315465320454,147.3994639473918,169.32651772470038,0
49.5367298182073,15.649401129240903,29.617020592162653,24.823528809191014,55.198958157718636,16.347092577688702,69.9006261878811,38.28567207248225,43.85306286540314,55.00393674137025,64.69655889828374,62.206704137044056,70.98298555580581,85.24144597829591,70.84968859458968,99.58075910881048,93.03805575301588,112.27510388883701,103.10753853508626,119.75973324916836,125.1509410139818,137.84199641459648,157.5691779903077,154.0244973145468,141.36553125974638,150.21686210683137,149.18337338794592,134.16910055491297,115.96968150340795,152.57460714422692,0
39.28372145474977,21.678628597515676,36.93885797035757,27.340341224212757,61.21344724720465,13.531981097112087,75.35579831852365,35.85382552956488,42.644188638704215,51.07795904066824,73.61806787696693,82.27717014342632,69.47152133048927,93.8058798169753,89.91924990840398,91.45518982454357,108.68307382678323,107.49610727056854,118.6129923290861,136.9683326394226,99.73662323254351,116.59009679269765,135.19265600916094,144.882599423486,129.5473742698673,168.37909297331683,180.48898623891384,115.11992995218586,171.86455616409944,157.07075131959138,0
48.8642991664572,16.482936831041624,27.505570360373234,23.79570825931515,63.21532494725312,14.006404595142703,68.84771630833782,29.210054331020494,43.32531455174029,48.36024290335891,69.93694391608128,79.80385714259943,89.98437213779272,86.43628803458996,95.0646053073385,87.02732983420238,109.01897541154078,90.49572915102837,119.8545773466641,122.39250335774902,94.02417284084721,117.41289689880489,160.23801077411014,95.87656186812927,163.78694815059097,125.06385407729236,163.14396100090332,159.11055957680125,130.14044907919424,145.555615921216,0
55.850380499748,19.821911561498236,35.346508100336465,25.32132334393606,61.17691387047293,14.369930515232955,68.48358515371247,35.33741351269369,47.47693864372267,49.78159473800653,67.83567909083386,77.84000742091237,72.27894167234955,95.28477145267759,88.08710394041975,107.57808065909855,106.97477790738058,119.02714863036394,107.69871226182966,134.041633604052,96.25309279216003,131.17887608446273,122.92779956953171,119.04693657673415,159.22668049292312,148.5716636233154,148.15543721373626,177.80263887752972,178.29747618925373,140.24936239716462,1
53.86906534714324,21.54057081995564,30.779181456299074,24.453019147596795,64.84832549337591,16.21419020534668,57.79591091519342,29.15009197478667,47.61402911094616,56.291338447704184,61.343340156280114,79.36667509828322,90.99805327956393,69.61480600012467,97.15907366559922,101.6778839049376,97.45182659709931,80.43750655998579,96.27454526325127,109.24218937703095,116.43321685575798,119.21044277949744,107.26066231685141,131.58516803458178,144.51562166980221,143.20857957926458,133.15554533041106,146.88310422646046,140.69041043974596,123.72680174024568,0
49.675602011523196,23.363071188499596,28.922594907999546,22.293856718305033,55.5426554142056,13.751973732179646,70.92862715880604,30.926460914102165,45.522921745116726,49.14690352911195,68.7183519182457,72.60408933631811,60.26464270705452,94.9570718402069,79.95504994515008,88.90893225215319,102.42103318437987,81.54839382761287,99.37618994735995,100.13657508205604,119.74318376405834,102.81371894194453,168.67870746449825,98.99569841393944,153.00753240258396,129.09797302609473,152.66335332428744,185.8786229376036,161.07515203757373,146.1606205474772,0
43.58224435320378,18.692017527388312,27.235027390213144,26.379434434423068,61.83465467640912,15.545167417419135,66.36182088394902,41.163285640222476,46.17817442515008,60.52860966767632,63.943098481189196,73.13185690663444,85.31762780992409,73.4839725036287,90.3460827778727,97.39717369922903,131.13959752954807,104.01185482014493,104.27368399186581,136.2488516810991,128.17798169459496,99.53561585949882,167.9599127980108,138.45911385224287,126.10966627041148,149.43377404410884,137.08261058831926,179.53546159070814,183.18632652019681,139.48189565614905,0
59.914951717017885,22.720168718432912,30.25097345573806,28.754078063444783,70.44484072379717,13.214792140493138,69.86640923825925,37.57441891191891,45.02680288011086,52.046867128923566,49.56437637265019,76.34560772195587,80.0419428595249,88.21889995352069,86.317386171267,80.45551057729635,118.72219244767251,81.32596533789484,106.19934293682024,88.31776030123885,124.76154361564309,143.3743189795515,120.11378464136823,152.18519921790204,131.1964462525389,157.82334557718173,190.97566340715287,150.03094853007138,156.93999063802437,142.17494536212484,1
45.87282442004112,19.679914142686755,32.63496919328579,22.633860032379125,65.99060197444643,14.520843398212099,69.45189301634905,32.85033880731261,53.23432230939508,55.12838774674792,65.44412251406503,69.62967274632186,79.05324619225243,88.2585918091166,79.44018883831619,105.18629288549114,100.93792410234663,126.19197265597685,119.15458948393831,106.22646700561579,121.38619614284549,142.84841164842925,141.23441468436857,105.25442490380613,141.92912169361588,183.19711966553464,143.40569814345534,174.555718671712,169.7614762707746,131.09555759995487,0
45.23141169420571,22.206932752685407,29.460472664295793,27.15082084324812,53.714559934380055,14.47657915574409,73.05716621036778,32.740980764859835,44.16691857447499,55.14346366461182,62.80957889131024,80.24882151299488,70.22716323686156,87.08541374852443,101.93637266674773,88.11715792227061,118.56733232786766,75.68653857909409,93.44602606699921,108.79364121575829,127.88454709883914,118.81238842475646,143.77635985644017,167.684236006999,151.29917443405571,141.5229288800809,119.88832832643995,136.7607682656162,143.82454427831053,210.6692014449505,0
60.01124995926517,21.076503249244364,37.57174230106876,24.87586071401928,57.99163454071116,16.77004488548605,67.94644257618394,35.718576024983754,49.56241470070044,61.01502321574937,69.46515089783642,65.60053248960125,79.85672930253622,91.64222692268469,97.04642307464485,94.8338630130679,87.84660668730253,109.28476153698625,103.33433874354604,113.35288201497796,98.14547322248866,148.26712526354822,121.19187224017044,158.74414497152839,142.54074640864394,138.70366449907226,141.23510029563602,174.55468171401782,194.60967574266394,180.41359764544828,0
42.45156021072355,26.186254311570742,27.322053338085787,28.086337684236078,68.44376887977751,14.590528227802722,58.377038167621265,39.20321653862435,43.94696014646078,61.92844949811201,75.20486424537992,71.45811835721271,68.42903752962457,94.79416222919397,77.62567834891215,96.09913028789174,88.45670393043414,116.44743153787493,98.75772541984729,115.85364102105305,100.51120609169524,114.82380162453134,127.73440186465028,132.40231269311772,149.29777624685735,146.64615741217395,121.39192631810045,167.02813867266073,176.32687636554536,192.09171622661762,1
45.433528989570995,19.661057510499344,33.40863340064075,25.682516938387298,59.34697179829199,18.351652027993378,76.71624280299035,45.737304301383745,47.6246214908292,57.09688772321052,74.13022975571347,84.22295736267988,83.95567851259575,99.36217769521828,67.43086366154391,94.27048142293226,103.36535367307651,77.95605856493117,105.12280334558373,103.30258695391153,99.84198930527674,126.98421433967813,112.9333564283755,120.55250791319915,128.43929742397927,156.60175156297976,172.62516417120258,146.863762178139,166.40074001197442,159.14325615020292,0
50.6463218888328,18.593081635546564,26.150153193077657,20.504655238043085,59.53868493988843,15.831923779668315,77.26402231671675,33.229927292864545,44.085499266793725,58.42721208516186,58.655651132263166,85.10878970573364,72.15558980913538,91.6422485514372,87.07789614612997,99.91555543670978,115.66836535163286,114.84479048336694,124.74616041807093,101.40556167102233,127.60126559289293,136.629613805517,100.15892573501034,151.92212432983203,152.0333795944767,139.13283315273242,158.3438592026992,141.39081413405282,119.71512293508627,145.28399031161285,0
56.944990956336696,23.52289705506312,22.28887220939205,23.651242836842137,58.901653230501445,16.188126602769206,80.25014991710134,29.66647331736489,47.1422429994724,53.65634206810066,59.81576994381308,82.61559091851059,74.58928012074128,82.46614813174133,77.53812260260817,105.11033486529124,103.02901050395408,130.3515727472725,124.32127683053673,117.37325735919181,120.36907909273177,152.056852687447,126.08577640059652,146.77373577074468,137.82675018432218,134.98733226545585,187.52424746616464,178.60823044171053,141.3835661076361,134.49320500153925,0
40.03904050160109,16.50158175036435,30.055443849240827,21.361149078498883,69.86723392279441,16.385727176505885,63.751703156637795,29.18120580106342,46.90591835030121,52.20358745122824,59.96555908894502,72.72118009053189,73.6455822259339,96.96946012246953,82.08752616172534,93.97311113214707,90.54328935372145,94.38213704888997,110.2088215014871,136.90262024489067,122.32982601869784,155.60143414460737,131.25057877422307,147.5871964265826,134.26807603371765,135.9760712180249,139.17930898800992,162.68683626094167,136.05312627206152,142.64957998124962,0
44.51748653521384,22.549609537566905,28.139471679801378,22.88037615037124,55.9049119541655,13.443739857402923,71.88012563175192,34.669809838235125,38.82540599613042,61.166963132971404,66.48190939797139,77.98804689518028,85.38830774759089,85.4683361085266,82.55802204439942,106.52843020872483,98.15344610820576,82.40868034750116,97.18169944200889,86.04394679383748,114.94345927325587,82.35380094883118,146.46500011288032,146.6692313004805,141.5123275026667,170.9460622776212,184.86045361172233,131.3166477544723,127.0152624188055,196.2387141264021,0
47.8439583287935,25.711435077303847,29.655503554520187,27.16302302709513,66.45251106400522,13.668805055107315,71.82077844557116,33.10438656939467,45.7853817326827,70.02058745988698,65.10835389825695,76.644023277499,74.14595092143512,83.0199014812789,91.52151935018539,122.33059315984957,73.10665302686135,104.5196184427953,127.9877779679646,106.16059882810423,115.79166128035786,133.4595996163072,138.31957026675246,113.00992544161446,132.5615368157655,151.00201987788589,160.48021289774948,160.03628019435686,138.74886118112553,165.9284632066877,1
54.46013620760844,16.10613335767659,28.889569227347756,24.567358763083977,61.90779504547502,15.272594551590862,62.88032761298129,32.887304451647196,45.956167662895496,56.200117825480035,67.42082082013336,74.07682001988141,64.91994843817147,78.95576622523832,72.57821563064172,92.72191455449779,98.61122323170974,96.29816090252321,117.948171122602,75.77340552342929,135.615031474245,126.02400473739208,100.14811651490888,118.18758330249759,148.1149657627311,162.14250016430353,152.66544090434664,164.1551014060756,182.2086936054264,220.77535310070627,0
53.8850961641857,19.210913259175143,38.32373068421593,32.30568658059972,57.21894051723613,15.97935166199342,72.92706481357878,38.18280063976092,48.85862500886865,50.58054416178136,61.86166960822975,75.1321556806434,81.79848497810322,74.43147691174704,75.23984238276923,92.21727652856922,114.76131639666676,107.11283153987618,102.71878508233296,114.73372983191798,125.24654522648021,112.77759725688576,130.16287774817562,134.60513594760417,164.28463887818208,129.03599328707165,129.4348569400666,160.1896469534793,176.9553266654907,166.33990489923355,0
45.40434107230236,27.435805371282317,38.64685337029982,26.980764762115943,74.97489285456321,13.804123051751779,75.7372523834429,29.339635940714572,40.5918890595219,40.201796413038224,62.32506792759835,66.90764518136511,94.62095047364903,79.49947595410302,86.5347234739453,91.48573738638028,78.40143547491986,122.44818750577264,97.1799026433517,131.281803201051,86.95810600504203,104.04437522616426,127.48995632171288,131.48579967922421,105.16322793004254,127.31523623625692,137.38918279701943,113.64865298744432,149.36776293046128,214.98743950535098,0
57.09692789628556,17.781876969453634,31.211977048604687,22.249824099718893,56.884577256751,13.999430966602693,62.83005832212231,35.55833962974342,42.85459242208698,60.71649266278485,52.2325577873649,65.09832874615968,86.94778076526468,85.54515647984722,94.1681035085724,89.18453252341088,119.67987802948214,105.85777203927738,125.08444844166272,114.01420332126257,117.4489094417683,141.64323333602692,117.5873745233811,144.69282272839186,150.27157804471068,141.11911177909172,128.18970226508205,140.75506111443357,153.96194411261263,154.95245769294658,0
47.687631506760454,13.913349771985171,32.80560050705579,27.683963102854396,47.691989748151286,17.202297693252387,69.24339268913783,39.921017926625474,45.25908528801756,45.83876220169776,60.419915685424684,78.1145474235661,86.5346883962719,86.15818802325788,69.68220939462618,113.17609844644312,109.12211835136675,117.18904209831096,117.05934567948788,112.74298809833644,112.29089865635211,93.05526946635715,109.87843114340674,161.14140318201225,173.91331576657214,197.1170128879823,163.62830618238448,189.56376505816456,152.17974772229306,166.24710680194852,0
